"Date_collected","Site","State","Quadrat","Height","Survival_status","Season"
2023-06-14,"FENC","CT",12,92.7,"Live","spring"
2023-06-14,"FENC","CT",12,76.7,"Box","spring"
2023-06-14,"FENC","CT",12,158.5,"Live","spring"
2023-06-14,"FENC","CT",12,67.5,"Box","spring"
2023-06-14,"FENC","CT",12,72.8,"Live","spring"
2023-06-14,"FENC","CT",12,92.7,"Live","spring"
2023-06-14,"FENC","CT",12,35.2,"Live","spring"
2023-06-14,"FENC","CT",12,63.4,"Live","spring"
2023-06-14,"FENC","CT",12,107.1,"Live","spring"
2023-06-14,"FENC","CT",12,22,"Live","spring"
2023-06-14,"FENC","CT",12,137.4,"Box","spring"
2023-06-14,"FENC","CT",12,43.5,"Live","spring"
2023-06-14,"FENC","CT",12,62,"Live","spring"
2023-06-14,"FENC","CT",12,22.7,"Live","spring"
2023-06-14,"FENC","CT",12,35.5,"Box","spring"
2023-06-14,"FENC","CT",12,94.7,"Live","spring"
2023-06-14,"FENC","CT",12,11.3,"Live","spring"
2023-06-14,"FENC","CT",12,56.6,"Live","spring"
2023-06-14,"FENC","CT",12,51.5,"Live","spring"
2023-06-14,"FENC","CT",12,26.6,"Live","spring"
2023-06-14,"FENC","CT",12,24.8,"Live","spring"
2023-06-14,"FENC","CT",12,97.7,"Live","spring"
2023-06-14,"FENC","CT",12,89.5,"Live","spring"
2023-06-14,"FENC","CT",12,11.5,"Live","spring"
2023-06-14,"FENC","CT",12,21.3,"Live","spring"
2023-06-14,"FENC","CT",12,108.7,"Live","spring"
2023-06-14,"FENC","CT",12,100.4,"Live","spring"
2023-06-14,"FENC","CT",12,21,"Live","spring"
2023-06-14,"FENC","CT",12,105.8,"Box","spring"
2023-06-14,"FENC","CT",12,53,"Live","spring"
2023-06-14,"FENC","CT",12,19.1,"Live","spring"
2023-06-14,"FENC","CT",12,75.1,"Live","spring"
2023-06-14,"FENC","CT",12,232.1,"Box","spring"
2023-06-14,"FENC","CT",12,131.7,"Live","spring"
2023-06-14,"FENC","CT",12,57.7,"Live","spring"
2023-06-14,"FENC","CT",12,101.5,"Live","spring"
2023-06-14,"FENC","CT",12,136.8,"Live","spring"
2023-06-14,"FENC","CT",12,41.6,"Live","spring"
2023-06-14,"FENC","CT",12,97.8,"Live","spring"
2023-06-14,"FENC","CT",12,80.4,"Box","spring"
2023-06-14,"FENC","CT",12,84.9,"Box","spring"
2023-06-14,"FENC","CT",12,143,"Live","spring"
2023-06-14,"FENC","CT",12,105.7,"Live","spring"
2023-06-14,"FENC","CT",12,59,"Live","spring"
2023-06-14,"FENC","CT",12,33.9,"Box","spring"
2023-06-14,"FENC","CT",12,90.4,"Live","spring"
2023-06-14,"FENC","CT",12,26,"Live","spring"
2023-06-14,"FENC","CT",12,19.6,"Live","spring"
2023-06-14,"FENC","CT",12,71.4,"Live","spring"
2023-06-14,"FENC","CT",12,86.5,"Live","spring"
2023-06-14,"FENC","CT",12,34.8,"Live","spring"
2023-06-14,"FENC","CT",12,30.6,"Live","spring"
2023-06-14,"FENC","CT",12,19.6,"Live","spring"
